Gracilaria-vermiculophylla$Gvermi6865.t1	Gracilaria-vermiculophylla$Gvermi6865.t1
Gracilaria-vermiculophylla$Gvermi6920.t1	Gracilaria-vermiculophylla$Gvermi6920.t1
Gracilaria-vermiculophylla$Gvermi7071.t1	Gracilaria-vermiculophylla$Gvermi7071.t1
Gracilaria-vermiculophylla$Gvermi6924.t1	Gracilaria-vermiculophylla$Gvermi6924.t1
Gracilaria-vermiculophylla$Gvermi6979.t1	Gracilaria-vermiculophylla$Gvermi6979.t1
Gracilaria-vermiculophylla$Gvermi7089.t1	Gracilaria-vermiculophylla$Gvermi7089.t1
Gracilaria-vermiculophylla$Gvermi7080.t1	Gracilaria-vermiculophylla$Gvermi7080.t1
Gracilaria-vermiculophylla$Gvermi6960.t1	Gracilaria-vermiculophylla$Gvermi6960.t1
Gracilaria-vermiculophylla$Gvermi7005.t1	Gracilaria-vermiculophylla$Gvermi7005.t1
Gracilaria-vermiculophylla$Gvermi6867.t1	Gracilaria-vermiculophylla$Gvermi6867.t1
Gracilaria-vermiculophylla$Gvermi7068.t1	Gracilaria-vermiculophylla$Gvermi7068.t1
Gracilaria-vermiculophylla$Gvermi7094.t1	Gracilaria-vermiculophylla$Gvermi7094.t1
Gracilaria-vermiculophylla$Gvermi6845.t1	Gracilaria-vermiculophylla$Gvermi6845.t1
Gracilaria-vermiculophylla$Gvermi7057.t1	Gracilaria-vermiculophylla$Gvermi7057.t1
Gracilaria-vermiculophylla$Gvermi7057.t1	Chondrus_crispus$CDF33622
Gracilaria-vermiculophylla$Gvermi7057.t1	Gracilaria-caudata$Gcaud2015.t1
Gracilaria-vermiculophylla$Gvermi7057.t1	Gracilaria-chilensis$Gchil4601.t1
Gracilaria-vermiculophylla$Gvermi7057.t1	Gracilaria-gracilis$Ggra8989.t1
Gracilaria-vermiculophylla$Gvermi6898.t1	Gracilaria-vermiculophylla$Gvermi6898.t1
Gracilaria-vermiculophylla$Gvermi7070.t1	Gracilaria-vermiculophylla$Gvermi7070.t1
Gracilaria-vermiculophylla$Gvermi7009.t1	Gracilaria-vermiculophylla$Gvermi7009.t1
Gracilaria-vermiculophylla$Gvermi7069.t1	Gracilaria-vermiculophylla$Gvermi7069.t1
Gracilaria-vermiculophylla$Gvermi7014.t1	Gracilaria-vermiculophylla$Gvermi7014.t1
Gracilaria-vermiculophylla$Gvermi7014.t1	Gracilaria-chilensis$Gchil4547.t1
Gracilaria-vermiculophylla$Gvermi6902.t1	Gracilaria-vermiculophylla$Gvermi6902.t1
Gracilaria-vermiculophylla$Gvermi6909.t1	Gracilaria-vermiculophylla$Gvermi6909.t1
Gracilaria-vermiculophylla$Gvermi6909.t1	Gracilaria-chilensis$Gchil4441.t1
Gracilaria-vermiculophylla$Gvermi6997.t1	Gracilaria-vermiculophylla$Gvermi6997.t1
Gracilaria-vermiculophylla$Gvermi7020.t1	Gracilaria-vermiculophylla$Gvermi7020.t1
Gracilaria-vermiculophylla$Gvermi6969.t1	Gracilaria-vermiculophylla$Gvermi6969.t1
Gracilaria-vermiculophylla$Gvermi6969.t1	Gracilaria-caudata$Gcaud5438.t1
Gracilaria-vermiculophylla$Gvermi7021.t1	Gracilaria-vermiculophylla$Gvermi7021.t1
Gracilaria-vermiculophylla$Gvermi6872.t1	Gracilaria-vermiculophylla$Gvermi6872.t1
Gracilaria-vermiculophylla$Gvermi6872.t1	Gracilaria-caudata$Gcaud2284.t1
Gracilaria-vermiculophylla$Gvermi6872.t1	Gracilaria-chilensis$Gchil4411.t1
Gracilaria-vermiculophylla$Gvermi6872.t1	Gracilaria-gracilis$Ggra8849.t1
Gracilaria-vermiculophylla$Gvermi7096.t1	Gracilaria-vermiculophylla$Gvermi7096.t1
Gracilaria-vermiculophylla$Gvermi7096.t1	Gracilaria-caudata$Gcaud5941.t1
Gracilaria-vermiculophylla$Gvermi7096.t1	Gracilaria-chilensis$Gchil4659.t1
Gracilaria-vermiculophylla$Gvermi7096.t1	Gracilaria-gracilis$Ggra9034.t1
Gracilaria-vermiculophylla$Gvermi6921.t1	Gracilaria-vermiculophylla$Gvermi6921.t1
Gracilaria-vermiculophylla$Gvermi6981.t1	Gracilaria-vermiculophylla$Gvermi6981.t1
Gracilaria-vermiculophylla$Gvermi6848.t1	Gracilaria-vermiculophylla$Gvermi6848.t1
Gracilaria-vermiculophylla$Gvermi7037.t1	Gracilaria-vermiculophylla$Gvermi7037.t1
Gracilaria-vermiculophylla$Gvermi6877.t1	Gracilaria-vermiculophylla$Gvermi6877.t1
Gracilaria-vermiculophylla$Gvermi7027.t1	Gracilaria-vermiculophylla$Gvermi7027.t1
Gracilaria-vermiculophylla$Gvermi6970.t1	Gracilaria-vermiculophylla$Gvermi6970.t1
Gracilaria-vermiculophylla$Gvermi6883.t1	Gracilaria-vermiculophylla$Gvermi6883.t1
Gracilaria-vermiculophylla$Gvermi6883.t1	Gracilaria-caudata$Gcaud2317.t1
Gracilaria-vermiculophylla$Gvermi6883.t1	Gracilaria-gracilis$Ggra8807.t1
Gracilaria-vermiculophylla$Gvermi6975.t1	Gracilaria-vermiculophylla$Gvermi6975.t1
Gracilaria-vermiculophylla$Gvermi6908.t1	Gracilaria-vermiculophylla$Gvermi6908.t1
Gracilaria-vermiculophylla$Gvermi6908.t1	Gracilaria-caudata$Gcaud9519.t1
Gracilaria-vermiculophylla$Gvermi6908.t1	Gracilaria-chilensis$Gchil4439.t1
Gracilaria-vermiculophylla$Gvermi6879.t1	Gracilaria-vermiculophylla$Gvermi6879.t1
Gracilaria-vermiculophylla$Gvermi6860.t1	Gracilaria-vermiculophylla$Gvermi6860.t1
Gracilaria-vermiculophylla$Gvermi6888.t1	Gracilaria-vermiculophylla$Gvermi6888.t1
Gracilaria-vermiculophylla$Gvermi6917.t1	Gracilaria-vermiculophylla$Gvermi6917.t1
Gracilaria-vermiculophylla$Gvermi6917.t1	Gracilaria-chilensis$Gchil4449.t1
Gracilaria-vermiculophylla$Gvermi7000.t1	Gracilaria-vermiculophylla$Gvermi7000.t1
Gracilaria-vermiculophylla$Gvermi6990.t1	Gracilaria-vermiculophylla$Gvermi6990.t1
Gracilaria-vermiculophylla$Gvermi6962.t1	Gracilaria-vermiculophylla$Gvermi6962.t1
Gracilaria-vermiculophylla$Gvermi6962.t1	Gracilaria-chilensis$Gchil4499.t1
Gracilaria-vermiculophylla$Gvermi6962.t1	Gracilaria-caudata$Gcaud5431.t1
Gracilaria-vermiculophylla$Gvermi6961.t1	Gracilaria-vermiculophylla$Gvermi6961.t1
Gracilaria-vermiculophylla$Gvermi6961.t1	Gracilaria-gracilis$Ggra8931.t1
Gracilaria-vermiculophylla$Gvermi6961.t1	Gracilaria-caudata$Gcaud5430.t1
Gracilaria-vermiculophylla$Gvermi6989.t1	Gracilaria-vermiculophylla$Gvermi6989.t1
Gracilaria-vermiculophylla$Gvermi6846.t1	Gracilaria-vermiculophylla$Gvermi6846.t1
Gracilaria-vermiculophylla$Gvermi6846.t1	Gracilaria-caudata$Gcaud6164.t1
Gracilaria-vermiculophylla$Gvermi6846.t1	Gracilaria-chilensis$Gchil9693.t1
Gracilaria-vermiculophylla$Gvermi7060.t1	Gracilaria-vermiculophylla$Gvermi7060.t1
Gracilaria-vermiculophylla$Gvermi6903.t1	Gracilaria-vermiculophylla$Gvermi6903.t1
Gracilaria-vermiculophylla$Gvermi6945.t1	Gracilaria-vermiculophylla$Gvermi6945.t1
Gracilaria-vermiculophylla$Gvermi7016.t1	Gracilaria-vermiculophylla$Gvermi7016.t1
Gracilaria-vermiculophylla$Gvermi6978.t1	Gracilaria-vermiculophylla$Gvermi6978.t1
Gracilaria-vermiculophylla$Gvermi6978.t1	Gracilaria-gracilis$Ggra8914.t1
Gracilaria-vermiculophylla$Gvermi7031.t1	Gracilaria-vermiculophylla$Gvermi7031.t1
Gracilaria-vermiculophylla$Gvermi7042.t1	Gracilaria-vermiculophylla$Gvermi7042.t1
Gracilaria-vermiculophylla$Gvermi7051.t1	Gracilaria-vermiculophylla$Gvermi7051.t1
Gracilaria-vermiculophylla$Gvermi6964.t1	Gracilaria-vermiculophylla$Gvermi6964.t1
Gracilaria-vermiculophylla$Gvermi6964.t1	Gracilaria-caudata$Gcaud5433.t1
Gracilaria-vermiculophylla$Gvermi6964.t1	Gracilaria-chilensis$Gchil4502.t1
Gracilaria-vermiculophylla$Gvermi6964.t1	Gracilaria-gracilis$Ggra8928.t1
Gracilaria-vermiculophylla$Gvermi6910.t1	Gracilaria-vermiculophylla$Gvermi6910.t1
Gracilaria-vermiculophylla$Gvermi6932.t2	Gracilaria-vermiculophylla$Gvermi6932.t2
Gracilaria-vermiculophylla$Gvermi6932.t2	Gracilaria-vermiculophylla$Gvermi6932.t1
Gracilaria-vermiculophylla$Gvermi6907.t1	Gracilaria-vermiculophylla$Gvermi6907.t1
Gracilaria-vermiculophylla$Gvermi6907.t1	Gracilaria-caudata$Gcaud9521.t1
Gracilaria-vermiculophylla$Gvermi6907.t1	Gracilaria-chilensis$Gchil4438.t1
Gracilaria-vermiculophylla$Gvermi6907.t1	Gracilaria-gracilis$Ggra8783.t1
Gracilaria-vermiculophylla$Gvermi7095.t1	Gracilaria-vermiculophylla$Gvermi7095.t1
Gracilaria-vermiculophylla$Gvermi7095.t1	Gracilaria-chilensis$Gchil4658.t1
Gracilaria-vermiculophylla$Gvermi7041.t1	Gracilaria-vermiculophylla$Gvermi7041.t1
Chondrus_crispus$CDF37691	Chondrus_crispus$CDF37691
Chondrus_crispus$CDF37691	Chondrus_crispus$CDF38707
Chondrus_crispus$CDF37692	Chondrus_crispus$CDF37692
Chondrus_crispus$CDF37693	Chondrus_crispus$CDF37693
Chondrus_crispus$CDF37694	Chondrus_crispus$CDF37694
Chondrus_crispus$CDF37695	Chondrus_crispus$CDF37695
Chondrus_crispus$CDF37696	Chondrus_crispus$CDF37696
Chondrus_crispus$CDF37697	Chondrus_crispus$CDF37697
Chondrus_crispus$CDF35758	Chondrus_crispus$CDF35758
Chondrus_crispus$CDF35759	Chondrus_crispus$CDF35759
Chondrus_crispus$CDF35760	Chondrus_crispus$CDF35760
Chondrus_crispus$CDF35761	Chondrus_crispus$CDF35761
Chondrus_crispus$CDF35762	Chondrus_crispus$CDF35762
Chondrus_crispus$CDF35763	Chondrus_crispus$CDF35763
Chondrus_crispus$CDF35764	Chondrus_crispus$CDF35764
Chondrus_crispus$CDF35765	Chondrus_crispus$CDF35765
Chondrus_crispus$CDF35766	Chondrus_crispus$CDF35766
Chondrus_crispus$CDF35768	Chondrus_crispus$CDF35768
Chondrus_crispus$CDF35769	Chondrus_crispus$CDF35769
Chondrus_crispus$CDF35770	Chondrus_crispus$CDF35770
Chondrus_crispus$CDF35770	Gracilaria-caudata$Gcaud978.t1
Chondrus_crispus$CDF35770	Gracilaria-chilensis$Gchil7481.t1
Chondrus_crispus$CDF35770	Gracilaria-gracilis$Ggra7036.t1
Chondrus_crispus$CDF35770	Gracilaria-vermiculophylla$Gvermi8943.t1
Chondrus_crispus$CDF35771	Chondrus_crispus$CDF35771
Chondrus_crispus$CDF35772	Chondrus_crispus$CDF35772
Chondrus_crispus$CDF35773	Chondrus_crispus$CDF35773
Chondrus_crispus$CDF35774	Chondrus_crispus$CDF35774
Chondrus_crispus$CDF35775	Chondrus_crispus$CDF35775
Chondrus_crispus$CDF35776	Chondrus_crispus$CDF35776
Chondrus_crispus$CDF35777	Chondrus_crispus$CDF35777
Chondrus_crispus$CDF35778	Chondrus_crispus$CDF35778
Chondrus_crispus$CDF35779	Chondrus_crispus$CDF35779
Chondrus_crispus$CDF35780	Chondrus_crispus$CDF35780
Chondrus_crispus$CDF35781	Chondrus_crispus$CDF35781
Chondrus_crispus$CDF35782	Chondrus_crispus$CDF35782
Chondrus_crispus$CDF35783	Chondrus_crispus$CDF35783
Chondrus_crispus$CDF35784	Chondrus_crispus$CDF35784
Chondrus_crispus$CDF35922	Chondrus_crispus$CDF35922
Chondrus_crispus$CDF35923	Chondrus_crispus$CDF35923
Chondrus_crispus$CDF35924	Chondrus_crispus$CDF35924
Chondrus_crispus$CDF35926	Chondrus_crispus$CDF35926
Chondrus_crispus$CDF35926	Chondrus_crispus$CDF40790
Chondrus_crispus$CDF35926	Chondrus_crispus$CDF32365
Chondrus_crispus$CDF35926	Chondrus_crispus$CDF33326
Chondrus_crispus$CDF37621	Chondrus_crispus$CDF37621
Chondrus_crispus$CDF37622	Chondrus_crispus$CDF37622
Chondrus_crispus$CDF37622	Gracilaria-caudata$Gcaud5643.t1
Chondrus_crispus$CDF37622	Gracilaria-chilensis$Gchil1329.t1
Chondrus_crispus$CDF37622	Gracilaria-gracilis$Ggra11123.t1
Chondrus_crispus$CDF37622	Gracilaria-vermiculophylla$Gvermi9457.t1
Chondrus_crispus$CDF37623	Chondrus_crispus$CDF37623
Chondrus_crispus$CDF37624	Chondrus_crispus$CDF37624
Chondrus_crispus$CDF37625	Chondrus_crispus$CDF37625
Chondrus_crispus$CDF37626	Chondrus_crispus$CDF37626
Chondrus_crispus$CDF37627	Chondrus_crispus$CDF37627
Chondrus_crispus$CDF37628	Chondrus_crispus$CDF37628
Chondrus_crispus$CDF35958	Chondrus_crispus$CDF35958
Chondrus_crispus$CDF35959	Chondrus_crispus$CDF35959
Chondrus_crispus$CDF35960	Chondrus_crispus$CDF35960
Chondrus_crispus$CDF35961	Chondrus_crispus$CDF35961
Chondrus_crispus$CDF35962	Chondrus_crispus$CDF35962
Chondrus_crispus$CDF35963	Chondrus_crispus$CDF35963
Chondrus_crispus$CDF35964	Chondrus_crispus$CDF35964
Chondrus_crispus$CDF35965	Chondrus_crispus$CDF35965
Chondrus_crispus$CDF35453	Chondrus_crispus$CDF35453
Chondrus_crispus$CDF35454	Chondrus_crispus$CDF35454
Chondrus_crispus$CDF35456	Chondrus_crispus$CDF35456
Chondrus_crispus$CDF35457	Chondrus_crispus$CDF35457
Chondrus_crispus$CDF35458	Chondrus_crispus$CDF35458
Chondrus_crispus$CDF35459	Chondrus_crispus$CDF35459
Chondrus_crispus$CDF35460	Chondrus_crispus$CDF35460
Chondrus_crispus$CDF35461	Chondrus_crispus$CDF35461
Chondrus_crispus$CDF35462	Chondrus_crispus$CDF35462
Chondrus_crispus$CDF35463	Chondrus_crispus$CDF35463
Chondrus_crispus$CDF35464	Chondrus_crispus$CDF35464
Chondrus_crispus$CDF35465	Chondrus_crispus$CDF35465
Chondrus_crispus$CDF35466	Chondrus_crispus$CDF35466
Chondrus_crispus$CDF35467	Chondrus_crispus$CDF35467
Chondrus_crispus$CDF35468	Chondrus_crispus$CDF35468
Chondrus_crispus$CDF35469	Chondrus_crispus$CDF35469
Chondrus_crispus$CDF35470	Chondrus_crispus$CDF35470
Chondrus_crispus$CDF35471	Chondrus_crispus$CDF35471
Chondrus_crispus$CDF35472	Chondrus_crispus$CDF35472
Chondrus_crispus$CDF35473	Chondrus_crispus$CDF35473
Chondrus_crispus$CDF35474	Chondrus_crispus$CDF35474
Chondrus_crispus$CDF35475	Chondrus_crispus$CDF35475
Chondrus_crispus$CDF35476	Chondrus_crispus$CDF35476
Chondrus_crispus$CDF35477	Chondrus_crispus$CDF35477
Chondrus_crispus$CDF40425	Chondrus_crispus$CDF40425
Chondrus_crispus$CDF39904	Chondrus_crispus$CDF39904
Chondrus_crispus$CDF37406	Chondrus_crispus$CDF37406
Chondrus_crispus$CDF37407	Chondrus_crispus$CDF37407
Chondrus_crispus$CDF37408	Chondrus_crispus$CDF37408
Chondrus_crispus$CDF37409	Chondrus_crispus$CDF37409
Chondrus_crispus$CDF37410	Chondrus_crispus$CDF37410
Chondrus_crispus$CDF37411	Chondrus_crispus$CDF37411
Chondrus_crispus$CDF37412	Chondrus_crispus$CDF37412
Chondrus_crispus$CDF37413	Chondrus_crispus$CDF37413
Chondrus_crispus$CDF38570	Chondrus_crispus$CDF38570
Chondrus_crispus$CDF38571	Chondrus_crispus$CDF38571
Chondrus_crispus$CDF38571	Chondrus_crispus$CDF36961
Chondrus_crispus$CDF38040	Chondrus_crispus$CDF38040
Chondrus_crispus$CDF38041	Chondrus_crispus$CDF38041
Chondrus_crispus$CDF38042	Chondrus_crispus$CDF38042
Chondrus_crispus$CDF38043	Chondrus_crispus$CDF38043
Chondrus_crispus$CDF37415	Chondrus_crispus$CDF37415
Chondrus_crispus$CDF37416	Chondrus_crispus$CDF37416
Chondrus_crispus$CDF37417	Chondrus_crispus$CDF37417
Chondrus_crispus$CDF37418	Chondrus_crispus$CDF37418
Chondrus_crispus$CDF37419	Chondrus_crispus$CDF37419
Chondrus_crispus$CDF39773	Chondrus_crispus$CDF39773
Chondrus_crispus$CDF39774	Chondrus_crispus$CDF39774
Chondrus_crispus$CDF39775	Chondrus_crispus$CDF39775
Chondrus_crispus$CDF38184	Chondrus_crispus$CDF38184
Chondrus_crispus$CDF38185	Chondrus_crispus$CDF38185
Chondrus_crispus$CDF38186	Chondrus_crispus$CDF38186
Chondrus_crispus$CDF38187	Chondrus_crispus$CDF38187
Chondrus_crispus$CDF38188	Chondrus_crispus$CDF38188
Chondrus_crispus$CDF38191	Chondrus_crispus$CDF38191
Chondrus_crispus$CDF38192	Chondrus_crispus$CDF38192
Chondrus_crispus$CDF38193	Chondrus_crispus$CDF38193
Chondrus_crispus$CDF38194	Chondrus_crispus$CDF38194
Chondrus_crispus$CDF38195	Chondrus_crispus$CDF38195
Chondrus_crispus$CDF38196	Chondrus_crispus$CDF38196
Chondrus_crispus$CDF38197	Chondrus_crispus$CDF38197
Chondrus_crispus$CDF38198	Chondrus_crispus$CDF38198
Chondrus_crispus$CDF77515	Chondrus_crispus$CDF77515
Chondrus_crispus$CDF77516	Chondrus_crispus$CDF77516
Chondrus_crispus$CDF77517	Chondrus_crispus$CDF77517
Chondrus_crispus$CDF77518	Chondrus_crispus$CDF77518
Chondrus_crispus$CDF77519	Chondrus_crispus$CDF77519
Chondrus_crispus$CDF77520	Chondrus_crispus$CDF77520
Chondrus_crispus$CDF77520	Chondrus_crispus$CDF36124
Chondrus_crispus$CDF77521	Chondrus_crispus$CDF77521
Chondrus_crispus$CDF77522	Chondrus_crispus$CDF77522
Chondrus_crispus$CDF77523	Chondrus_crispus$CDF77523
Chondrus_crispus$CDF77524	Chondrus_crispus$CDF77524
Chondrus_crispus$CDF77525	Chondrus_crispus$CDF77525
Chondrus_crispus$CDF77526	Chondrus_crispus$CDF77526
Chondrus_crispus$CDF77527	Chondrus_crispus$CDF77527
Chondrus_crispus$CDF77528	Chondrus_crispus$CDF77528
Chondrus_crispus$CDF77529	Chondrus_crispus$CDF77529
Chondrus_crispus$CDF77530	Chondrus_crispus$CDF77530
Chondrus_crispus$CDF77531	Chondrus_crispus$CDF77531
Chondrus_crispus$CDF77532	Chondrus_crispus$CDF77532
Chondrus_crispus$CDF77532	Chondrus_crispus$CDF33632
Chondrus_crispus$CDF77533	Chondrus_crispus$CDF77533
Chondrus_crispus$CDF77534	Chondrus_crispus$CDF77534
Chondrus_crispus$CDF77535	Chondrus_crispus$CDF77535
Chondrus_crispus$CDF77538	Chondrus_crispus$CDF77538
Chondrus_crispus$CDF77539	Chondrus_crispus$CDF77539
Chondrus_crispus$CDF77540	Chondrus_crispus$CDF77540
Chondrus_crispus$CDF77541	Chondrus_crispus$CDF77541
Chondrus_crispus$CDF77542	Chondrus_crispus$CDF77542
Chondrus_crispus$CDF77543	Chondrus_crispus$CDF77543
Chondrus_crispus$CDF77544	Chondrus_crispus$CDF77544
Chondrus_crispus$CDF77545	Chondrus_crispus$CDF77545
Chondrus_crispus$CDF77546	Chondrus_crispus$CDF77546
Chondrus_crispus$CDF77547	Chondrus_crispus$CDF77547
Chondrus_crispus$CDF77548	Chondrus_crispus$CDF77548
Chondrus_crispus$CDF77549	Chondrus_crispus$CDF77549
Chondrus_crispus$CDF77550	Chondrus_crispus$CDF77550
Chondrus_crispus$CDF77551	Chondrus_crispus$CDF77551
Chondrus_crispus$CDF77552	Chondrus_crispus$CDF77552
Chondrus_crispus$CDF77553	Chondrus_crispus$CDF77553
Chondrus_crispus$CDF77554	Chondrus_crispus$CDF77554
Chondrus_crispus$CDF77555	Chondrus_crispus$CDF77555
Chondrus_crispus$CDF77556	Chondrus_crispus$CDF77556
Chondrus_crispus$CDF77556	Chondrus_crispus$CDF77536
Chondrus_crispus$CDF77557	Chondrus_crispus$CDF77557
Chondrus_crispus$CDF77557	Gracilaria-chilensis$Gchil6798.t1
Chondrus_crispus$CDF77557	Gracilaria-caudata$Gcaud5874.t1
Chondrus_crispus$CDF77557	Gracilaria-gracilis$Ggra9926.t1
Chondrus_crispus$CDF77557	Gracilaria-vermiculophylla$Gvermi4516.t1
Chondrus_crispus$CDF77558	Chondrus_crispus$CDF77558
Chondrus_crispus$CDF77559	Chondrus_crispus$CDF77559
Chondrus_crispus$CDF77560	Chondrus_crispus$CDF77560
Chondrus_crispus$CDF77561	Chondrus_crispus$CDF77561
Chondrus_crispus$CDF77562	Chondrus_crispus$CDF77562
Chondrus_crispus$CDF77563	Chondrus_crispus$CDF77563
Chondrus_crispus$CDF77566	Chondrus_crispus$CDF77566
Chondrus_crispus$CDF34599	Chondrus_crispus$CDF34599
Chondrus_crispus$CDF34600	Chondrus_crispus$CDF34600
Chondrus_crispus$CDF34601	Chondrus_crispus$CDF34601
Chondrus_crispus$CDF34602	Chondrus_crispus$CDF34602
Chondrus_crispus$CDF40088	Chondrus_crispus$CDF40088
Chondrus_crispus$CDF40089	Chondrus_crispus$CDF40089
Chondrus_crispus$CDF40090	Chondrus_crispus$CDF40090
Chondrus_crispus$CDF40091	Chondrus_crispus$CDF40091
Chondrus_crispus$CDF40092	Chondrus_crispus$CDF40092
Chondrus_crispus$CDF40093	Chondrus_crispus$CDF40093
Chondrus_crispus$CDF40094	Chondrus_crispus$CDF40094
Chondrus_crispus$CDF40095	Chondrus_crispus$CDF40095
Chondrus_crispus$CDF40096	Chondrus_crispus$CDF40096
Chondrus_crispus$CDF40097	Chondrus_crispus$CDF40097
Chondrus_crispus$CDF40098	Chondrus_crispus$CDF40098
Chondrus_crispus$CDF40099	Chondrus_crispus$CDF40099
Chondrus_crispus$CDF40101	Chondrus_crispus$CDF40101
Chondrus_crispus$CDF40102	Chondrus_crispus$CDF40102
Chondrus_crispus$CDF40103	Chondrus_crispus$CDF40103
Chondrus_crispus$CDF40104	Chondrus_crispus$CDF40104
Chondrus_crispus$CDF40105	Chondrus_crispus$CDF40105
Chondrus_crispus$CDF40106	Chondrus_crispus$CDF40106
Gracilaria-caudata$Gcaud2420.t1	Gracilaria-caudata$Gcaud2420.t1
Gracilaria-caudata$Gcaud2420.t1	Chondrus_crispus$CDF35553
Gracilaria-caudata$Gcaud2420.t1	Gracilaria-chilensis$Gchil7404.t1
Gracilaria-caudata$Gcaud2420.t1	Gracilaria-gracilis$Ggra8195.t1
Gracilaria-caudata$Gcaud2420.t1	Gracilaria-vermiculophylla$Gvermi9042.t1
Gracilaria-caudata$Gcaud2414.t1	Gracilaria-caudata$Gcaud2414.t1
Gracilaria-caudata$Gcaud2414.t1	Gracilaria-caudata$Gcaud2414.t2
Gracilaria-caudata$Gcaud2423.t1	Gracilaria-caudata$Gcaud2423.t1
Gracilaria-caudata$Gcaud2423.t2	Gracilaria-caudata$Gcaud2423.t2
Gracilaria-caudata$Gcaud2561.t1	Gracilaria-caudata$Gcaud2561.t1
Gracilaria-caudata$Gcaud2561.t1	Gracilaria-chilensis$Gchil8552.t1
Gracilaria-caudata$Gcaud2561.t1	Gracilaria-vermiculophylla$Gvermi9426.t1
Gracilaria-caudata$Gcaud2566.t1	Gracilaria-caudata$Gcaud2566.t1
Gracilaria-caudata$Gcaud2566.t1	Gracilaria-chilensis$Gchil8556.t1
Gracilaria-caudata$Gcaud2566.t1	Gracilaria-gracilis$Ggra2815.t1
Gracilaria-caudata$Gcaud2566.t1	Gracilaria-vermiculophylla$Gvermi9421.t1
Gracilaria-caudata$Gcaud2567.t1	Gracilaria-caudata$Gcaud2567.t1
Gracilaria-caudata$Gcaud2562.t1	Gracilaria-caudata$Gcaud2562.t1
Gracilaria-caudata$Gcaud2565.t1	Gracilaria-caudata$Gcaud2565.t1
Gracilaria-caudata$Gcaud2560.t1	Gracilaria-caudata$Gcaud2560.t1
Gracilaria-caudata$Gcaud2559.t1	Gracilaria-caudata$Gcaud2559.t1
Gracilaria-caudata$Gcaud2564.t1	Gracilaria-caudata$Gcaud2564.t1
Gracilaria-caudata$Gcaud2563.t1	Gracilaria-caudata$Gcaud2563.t1
Gracilaria-caudata$Gcaud1971.t1	Gracilaria-caudata$Gcaud1971.t1
Gracilaria-caudata$Gcaud1971.t1	Gracilaria-chilensis$Gchil455.t1
Gracilaria-caudata$Gcaud1971.t1	Gracilaria-gracilis$Ggra6887.t1
Gracilaria-caudata$Gcaud1970.t1	Gracilaria-caudata$Gcaud1970.t1
Gracilaria-caudata$Gcaud1965.t1	Gracilaria-caudata$Gcaud1965.t1
Gracilaria-caudata$Gcaud1965.t1	Gracilaria-gracilis$Ggra8979.t1
Gracilaria-caudata$Gcaud1967.t1	Gracilaria-caudata$Gcaud1967.t1
Gracilaria-caudata$Gcaud1967.t1	Gracilaria-gracilis$Ggra8982.t1
Gracilaria-caudata$Gcaud1974.t1	Gracilaria-caudata$Gcaud1974.t1
Gracilaria-caudata$Gcaud1966.t1	Gracilaria-caudata$Gcaud1966.t1
Gracilaria-caudata$Gcaud1969.t1	Gracilaria-caudata$Gcaud1969.t1
Gracilaria-caudata$Gcaud9423.t1	Gracilaria-caudata$Gcaud9423.t1
Gracilaria-caudata$Gcaud9432.t1	Gracilaria-caudata$Gcaud9432.t1
Gracilaria-caudata$Gcaud9432.t1	Gracilaria-chilensis$Gchil7326.t1
Gracilaria-caudata$Gcaud9432.t1	Gracilaria-gracilis$Ggra9507.t1
Gracilaria-caudata$Gcaud9429.t1	Gracilaria-caudata$Gcaud9429.t1
Gracilaria-caudata$Gcaud9425.t1	Gracilaria-caudata$Gcaud9425.t1
Gracilaria-caudata$Gcaud9425.t1	Gracilaria-gracilis$Ggra9516.t1
Gracilaria-caudata$Gcaud9430.t1	Gracilaria-caudata$Gcaud9430.t1
Gracilaria-caudata$Gcaud9433.t1	Gracilaria-caudata$Gcaud9433.t1
Gracilaria-caudata$Gcaud9431.t1	Gracilaria-caudata$Gcaud9431.t1
Gracilaria-caudata$Gcaud9427.t1	Gracilaria-caudata$Gcaud9427.t1
Gracilaria-caudata$Gcaud9427.t2	Gracilaria-caudata$Gcaud9427.t2
Gracilaria-caudata$Gcaud9426.t1	Gracilaria-caudata$Gcaud9426.t1
Gracilaria-caudata$Gcaud9424.t1	Gracilaria-caudata$Gcaud9424.t1
Gracilaria-caudata$Gcaud9915.t1	Gracilaria-caudata$Gcaud9915.t1
Gracilaria-caudata$Gcaud9923.t1	Gracilaria-caudata$Gcaud9923.t1
Gracilaria-caudata$Gcaud9919.t1	Gracilaria-caudata$Gcaud9919.t1
Gracilaria-caudata$Gcaud9919.t2	Gracilaria-caudata$Gcaud9919.t2
Gracilaria-caudata$Gcaud9917.t1	Gracilaria-caudata$Gcaud9917.t1
Gracilaria-caudata$Gcaud9921.t1	Gracilaria-caudata$Gcaud9921.t1
Gracilaria-caudata$Gcaud9921.t1	Gracilaria-gracilis$Ggra1356.t1
Gracilaria-caudata$Gcaud9924.t1	Gracilaria-caudata$Gcaud9924.t1
Gracilaria-caudata$Gcaud9916.t1	Gracilaria-caudata$Gcaud9916.t1
Gracilaria-caudata$Gcaud9920.t1	Gracilaria-caudata$Gcaud9920.t1
Gracilaria-caudata$Gcaud9920.t1	Gracilaria-chilensis$Gchil4329.t1
